Nr. Ctapes;Dt. Movim;Cod. Historico;Tp. Documento;Cod. Empresa;Dt. Liq;Vl. Lancto;Ds. Aux;Ds. Doc;Cod. Empliq;Tp. Operação;Nr. Seqhistrelsub;Nr. Seqliq
30002;20/05/2025;910;3;5;20/05/2025;1700;21 651 651 11 LUCAS;;5;D;1;825622
30002;23/05/2025;910;3;5;23/05/2025;66,48;6 952 1 SICREDI IRMA;;5;D;1;828727
30002;23/05/2025;910;3;5;23/05/2025;83,88;152 913 4 MIRANDA CO;;5;D;1;828729
30002;23/05/2025;910;3;5;23/05/2025;744,47;699 1 SICREDI IRMAOS;;5;D;1;828744
30002;23/05/2025;910;3;5;23/05/2025;80,96;961 1 SICREDI IRMAOS;;5;D;1;830131
30002;26/05/2025;910;3;5;26/05/2025;56,96;601 10 COMPANHIA DE;;5;D;1;830074
30002;26/05/2025;994;3;5;26/05/2025;249,75;CREDITO BX  FAT  CLIENTE;;5;C;1;853762
30002;27/05/2025;1299;3;5;27/05/2025;221,93;85302651 AJUSTE 9992;30349282;5;C;1;905050
30002;09/06/2025;910;3;5;09/06/2025;15000;963 251 16 FELIPE FE;;5;D;1;841750
30002;12/06/2025;511;3;5;12/06/2025;259,95;RECEB  COB  BANCARIA;273;5;C;1;844792
30002;20/06/2025;910;3;5;20/06/2025;100;6 465 6 DESPESAS BAN;;5;D;1;858851
30002;23/06/2025;910;3;5;23/06/2025;3,98;39 1 SICREDI IRMAOS;;5;D;1;861913
30002;23/06/2025;910;3;5;23/06/2025;12;3 559 1 SICREDI IRMA;;5;D;1;861919
30002;23/06/2025;910;3;5;23/06/2025;15,98;4 459 1 SICREDI IRMA;;5;D;1;861921
30002;23/06/2025;910;3;5;23/06/2025;17,99;3 591 1 SICREDI IRMA;;5;D;1;861922
30002;23/06/2025;910;3;5;23/06/2025;76,9;361 1 SICREDI IRMAOS;;5;D;1;861930
30002;23/06/2025;910;3;5;23/06/2025;2373,2;555 3 SICREDI IRMAOS;;5;D;1;861936
30002;25/06/2025;1299;3;5;25/06/2025;42,33;85302651 AJUSTE 9992;62949328;5;C;1;905061
30002;26/06/2025;1299;3;5;26/06/2025;84,59;85302651 AJUSTE 9992;96649435;5;C;1;905063
30002;30/06/2025;1299;3;5;30/06/2025;49,97;85302651 AJUSTE 9992;4149143;5;C;1;814452
30002;30/06/2025;505;3;5;30/06/2025;1,4;DESP  COB  BANCARIA;300.625/1;5;D;1;862579
30002;01/07/2025;910;3;5;01/07/2025;392,21;1 615 561 11 BRADESC;;5;D;1;869590
30002;01/07/2025;1299;3;5;01/07/2025;96,72;85302651 AJUSTE 9992;39249386;5;C;1;905073
30002;01/07/2025;910;3;5;01/07/2025;58,32;219 600 1 AMANDA CAR;;5;D;1;947254
30002;04/07/2025;910;3;5;04/07/2025;295,89;4 582 4 CARTAO DE CR;;5;D;1;869529
30002;04/07/2025;910;3;5;04/07/2025;129,9;8 598 1 CARTAO DE CR;;5;D;1;869571
30002;07/07/2025;910;3;5;07/07/2025;83,19;7 999 12 PROXXIMA TE;;5;D;1;870082
30002;07/07/2025;910;3;5;07/07/2025;298,88;45 795 13 HUMANA ASS;;5;D;1;870083
30002;10/07/2025;910;3;5;10/07/2025;40;5 959 1 13 493 576 T;;5;D;1;873183
30002;11/07/2025;994;3;5;11/07/2025;300;CREDITO BX  FAT  CLIENTE;;5;C;1;875092
30002;15/07/2025;910;3;5;15/07/2025;1700;21 651 651 13 LUCAS;;5;D;1;876563
30002;17/07/2025;511;3;5;17/07/2025;255,28;RECEB  COB  BANCARIA;299;5;C;1;877333
30002;17/07/2025;910;3;5;17/07/2025;70;455 455 1 AFONSO HEN;;5;D;1;890762
30002;22/07/2025;910;3;5;22/07/2025;100;6 465 7 DESPESAS BAN;;5;D;1;910756
30002;23/07/2025;910;3;5;23/07/2025;13,5;65 931 1 SICREDI IRM;;5;D;1;889972
30002;23/07/2025;910;3;5;23/07/2025;14;5 986 1 SICREDI IRMA;;5;D;1;889973
30002;23/07/2025;910;3;5;23/07/2025;47,9;859 8 SICREDI IRMAOS;;5;D;1;889977
30002;23/07/2025;910;3;5;23/07/2025;100;5 593 1 SICREDI IRMA;;5;D;1;889979
30002;24/07/2025;1061;3;5;24/07/2025;840;PAGTO AUTOMATICO;16;5;D;1;900675
30002;28/07/2025;910;3;5;28/07/2025;56,96;601 12 COMPANHIA DE;;5;D;1;885789
30002;28/07/2025;1299;3;5;28/07/2025;171,95;85302651 AJUSTE 9992;30349282;5;C;1;905078
30002;01/08/2025;910;3;5;01/08/2025;154,1;698 2 BRADESCO ELO G;;5;D;1;894462
30002;03/08/2025;910;3;5;03/08/2025;123,6;5 998 2 CARTAO DE CR;;5;D;1;894444
30002;03/08/2025;910;3;5;03/08/2025;164,82;5 889 2 CARTAO DE CR;;5;D;1;894445
30002;03/08/2025;910;3;5;03/08/2025;279,29;4 559 4 CARTAO DE CR;;5;D;1;894451
30002;06/08/2025;263;50;5;06/08/2025;589,99;JUROS DE CHEQUE ESPECIAL;;5;D;1;1009507
30002;12/08/2025;910;3;5;12/08/2025;643,85;26 033 15 ALLCARE AD;;5;D;1;902935
30002;12/08/2025;910;3;5;12/08/2025;120;54 321 1 TANCREDO LU;;5;D;1;902960
30002;14/08/2025;910;3;5;14/08/2025;136,94;7 896 523 9 TOTVS S;;5;D;1;902858
30002;18/08/2025;910;3;5;18/08/2025;73,02;8 598 8 INFORWAY INF;;5;D;1;1009712
30002;19/08/2025;910;3;5;19/08/2025;70;8 598 8 INFORWAY INF;;5;D;1;905854
30002;21/08/2025;910;3;5;21/08/2025;59,35;45 655 1 EMPRESA BRA;;5;D;1;1009672
30002;22/08/2025;910;3;5;22/08/2025;25;456 468 2 BANCO COOP;;5;D;1;1014897
30002;25/08/2025;910;3;5;25/08/2025;118,26;13 008 6 COOPERATIVA;;5;D;1;914169
30002;10/09/2025;910;3;5;10/09/2025;142,51;35 420 8 BARRACA DO;;5;D;1;920381
30002;16/09/2025;910;3;5;16/09/2025;139,72;7 896 523 9 TOTVS S;;5;D;1;1014901
30002;01/10/2025;263;50;5;01/10/2025;134,49;JUROS DE CHEQUE ESPECIAL;;5;D;1;1009508
30002;23/10/2025;910;3;5;23/10/2025;28;4 546 1 SICREDI IRMA;;5;D;1;932973
30002;23/10/2025;910;3;5;23/10/2025;604,72;456 1 SICREDI IRMAOS;;5;D;1;932981
30002;24/10/2025;910;3;5;24/10/2025;1500;563 6 SICREDI IRMAOS;;5;D;1;951269
30002;24/10/2025;910;3;5;24/10/2025;1055,35;1 325 3 SICREDI IRMA;;5;D;1;1015258
30002;27/10/2025;910;3;5;27/10/2025;113,53;13 008 8 COOPERATIVA;;5;D;1;1014981
30002;26/11/2025;910;3;5;26/11/2025;4000;525 148 189 203 COOP;;5;D;1;1017531
30002;12/01/2026;1296;3;5;12/01/2026;176,91;;219474;5;C;1;1031817
30002;19/01/2026;1296;3;5;19/01/2026;167,25;;220607;5;C;1;1036990
30002;29/01/2026;1296;3;5;29/01/2026;131,3;;221972;5;C;1;1044206
30002;29/01/2026;910;3;5;29/01/2026;574,82;5 998 1 COOPERATIVA;;5;D;1;1046586
30002;02/02/2026;1296;3;5;02/02/2026;402,25;;222247;5;C;1;1045573
30002;02/02/2026;1296;3;5;02/02/2026;308,85;;222265;5;C;1;1045575
30002;02/02/2026;1296;3;5;02/02/2026;279,37;;222455;5;C;1;1046232
30002;02/02/2026;1296;3;5;02/02/2026;135,25;;222465;5;C;1;1046236
30002;03/02/2026;1296;3;5;03/02/2026;161,25;;222625;5;C;1;1046977
30002;11/02/2026;1296;3;5;11/02/2026;88,25;;223886;5;C;1;1052691
30002;18/02/2026;910;3;5;18/02/2026;119,25;525 148 189 209 COOP;;5;D;1;1057939
30002;20/02/2026;910;3;5;20/02/2026;239,25;525 148 189 208 COOP;;5;D;1;1057938
30002;23/02/2026;910;3;5;23/02/2026;174,5;525 148 189 214 COOP;;5;D;1;1059066
30002;11/03/2026;264;50;5;11/03/2026;0,75;TARIFA PIX TOTVS;;5;D;1;1081379
30002;12/03/2026;1296;3;5;12/03/2026;148,25;;227554;5;C;1;1068342
30002;20/03/2026;1296;3;5;20/03/2026;241,25;;228522;5;C;1;1073389
30002;27/03/2026;1296;3;5;27/03/2026;79,25;;229355;5;C;1;1079932
30002;08/04/2026;1296;3;5;08/04/2026;379,25;;230907;5;C;1;1085209
30005;05/02/2025;910;3;5;05/02/2025;73,8;5 491 2 DESPESAS BAN;;5;D;1;773665
30005;02/04/2025;263;50;5;02/04/2025;1,23; RET;;5;D;1;798758
30005;02/05/2025;910;3;5;02/05/2025;1,23;25 131 1 BANCO DO BR;;5;D;1;816722
30005;06/05/2025;910;3;5;06/05/2025;1,23;82 151 1 BANCO DO BR;;5;D;1;816724
30005;04/07/2025;910;3;5;04/07/2025;4,92;49 251 1 BANCO DO BR;;5;D;1;869727
30005;31/07/2025;263;50;5;31/07/2025;1,23;TARIFA  RET EXTRATO;;5;D;1;986664
30005;01/08/2025;263;50;5;01/08/2025;1,23;TARIFA  RET EXTRATO;;5;D;1;986669
30005;06/08/2025;263;50;5;06/08/2025;1,23;TARIFA  RET EXTRATO;;5;D;1;986672
30005;10/09/2025;263;50;5;10/09/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986726
30005;09/10/2025;263;50;5;09/10/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986759
30005;14/10/2025;263;50;5;14/10/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986767
30005;17/10/2025;263;50;5;17/10/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986772
30005;27/10/2025;263;50;5;27/10/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986778
30005;31/10/2025;263;50;5;31/10/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986784
30005;11/11/2025;263;50;5;11/11/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986788
30005;19/11/2025;263;50;5;19/11/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986796
30005;21/11/2025;263;50;5;21/11/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986797
30005;26/11/2025;263;50;5;26/11/2025;1,27;TARIFA  RET EXTRATO;;5;D;1;986800
30007;27/01/2025;263;50;5;27/01/2025;0,2;PONTO RET;587151114;5;D;1;758524
30007;11/02/2025;910;3;5;11/02/2025;23,5;2 350 1 DESPESAS BAN;;5;D;1;767147
30007;17/02/2025;263;50;5;17/02/2025;0,2;PONTO RET;254785144;5;D;1;775331
30007;21/02/2025;263;50;5;21/02/2025;0,6;PONTO RET;5541785541;5;D;1;775339
30007;25/02/2025;910;3;5;25/02/2025;69;69 581 2 DESPESAS BA;;5;D;1;775350
30007;26/02/2025;910;3;5;26/02/2025;56,23;613 515 7 BRADESCO E;;5;D;1;776585
30007;26/02/2025;910;3;5;26/02/2025;1860,51;69 741 1 BRADESCO EL;;5;D;1;776624
30007;26/02/2025;910;3;5;26/02/2025;8101,5;4 545 1 CAIXA ECONOM;;5;D;1;782399
30007;27/02/2025;910;3;5;27/02/2025;9660;45 861 1 CAIXA CARTO;;5;D;1;781159
30007;27/02/2025;910;3;5;27/02/2025;75;6 354 1 CARTAO DE CR;;5;D;1;782451
30007;01/03/2025;910;3;5;01/03/2025;1593,34;5 598 6 CARTAO DE CR;;5;D;1;816721
30007;12/03/2025;910;3;5;12/03/2025;467,43;46 743 1 CAIXA ECONO;;5;D;1;785686
30007;28/03/2025;263;3;5;28/03/2025;0,2;TAR EXT EL;00000010000;5;D;1;791938
30007;01/04/2025;263;3;5;01/04/2025;593,53;COBRANCA DE JUROS;00000000000;5;D;1;792846
30007;11/04/2025;263;3;5;11/04/2025;0,4;TAR EXT EL;00000010000;5;D;1;800679
30007;02/05/2025;263;3;5;02/05/2025;4,69;COBRANCA DE JUROS;00000000000;5;D;1;814156
30007;05/05/2025;263;3;5;05/05/2025;0,6;TAR EXT EL;00000010000;5;D;1;815502
30007;12/05/2025;263;3;5;12/05/2025;0,2;TAR EXT EL;00000010000;5;D;1;820171
30007;13/05/2025;263;3;5;13/05/2025;0,4;TAR EXT EL;00000010000;5;D;1;820858
30007;15/05/2025;263;3;5;15/05/2025;8,5;TAR PIX;01521300000;5;D;1;822324
30007;15/05/2025;263;3;5;15/05/2025;0,2;TAR EXT EL;00000010000;5;D;1;822325
30007;26/05/2025;263;3;5;26/05/2025;69;TARIFA MANUTENCAO CONTA A;00000000000;5;D;1;829749
30007;06/06/2025;263;3;5;06/06/2025;0,2;TAR EXT EL;00000010000;5;D;1;840928
30007;23/06/2025;263;3;5;23/06/2025;0,6;TAR EXT EL;00000010000;5;D;1;858791
30007;24/06/2025;1040;3;5;24/06/2025;132,01;85302651 ELO CREDITO DE CARTAO;176073;5;C;1;859186
30007;25/06/2025;263;3;5;25/06/2025;1,2;TAR EXT EL;00000010000;5;D;1;861782
30007;26/06/2025;950;3;5;26/06/2025;18,73;BAIXA CARTAO;;5;C;1;864228
30007;01/07/2025;263;3;5;01/07/2025;3,38;COBRANCA DE JUROS;00000000000;5;D;1;866289
30007;08/07/2025;994;3;5;08/07/2025;0,01;CREDITO BX  FAT  CLIENTE;;5;C;1;873321
30007;11/07/2025;950;3;5;11/07/2025;328,58;BAIXA CARTAO;;5;C;1;875538
30007;11/07/2025;950;3;5;11/07/2025;111,06;BAIXA CARTAO;;5;C;1;875550
30007;16/07/2025;950;3;5;16/07/2025;140,34;BAIXA CARTAO;;5;C;1;987473
30007;17/07/2025;950;3;5;17/07/2025;136,74;BAIXA CARTAO;;5;C;1;987495
30007;21/07/2025;950;3;5;21/07/2025;83,81;BAIXA CARTAO;;5;C;1;987557
30007;21/07/2025;950;3;5;21/07/2025;410,45;BAIXA CARTAO;;5;C;1;987564
30007;22/07/2025;263;3;5;22/07/2025;0,8;TAR EXT EL;00000010000;5;D;1;910793
30007;25/07/2025;263;3;5;25/07/2025;8,5;TAR PIX;02518300000;5;D;1;910796
30007;28/07/2025;950;3;5;28/07/2025;298,3;BAIXA CARTAO;;5;C;1;987617
30007;30/07/2025;263;3;5;30/07/2025;0,2;TAR EXT EL;00000010000;5;D;1;910802
30007;30/07/2025;950;3;5;30/07/2025;175,54;BAIXA CARTAO;;5;C;1;987621
30007;31/07/2025;263;3;5;31/07/2025;0,6;TAR EXT EL;00000010000;5;D;1;914772
30007;05/08/2025;263;3;5;05/08/2025;1;TAR EXT EL;00000010000;5;D;1;914776
30007;07/08/2025;263;50;5;07/08/2025;3,09;PARCIAL ALUGUEL MAQUININHA AZULZINHA;;5;D;1;987908
30007;11/08/2025;950;3;5;11/08/2025;557,84;BAIXA CARTAO;;5;C;1;987913
30007;13/08/2025;950;3;5;13/08/2025;87,46;BAIXA CARTAO;;5;C;1;987920
30007;18/08/2025;950;3;5;18/08/2025;398,35;BAIXA CARTAO;;5;C;1;987931
30007;20/08/2025;263;3;5;20/08/2025;0,6;TAR EXT EL;00000010000;5;D;1;914789
30007;20/08/2025;950;3;5;20/08/2025;392,93;BAIXA CARTAO;;5;C;1;987970
30007;21/08/2025;263;3;5;21/08/2025;0,6;TAR EXT EL;00000010000;5;D;1;914790
30007;21/08/2025;950;3;5;21/08/2025;354,96;BAIXA CARTAO;;5;C;1;987974
30007;26/08/2025;950;3;5;26/08/2025;48,56;BAIXA CARTAO;;5;C;1;988012
30007;27/08/2025;950;3;5;27/08/2025;121,79;BAIXA CARTAO;;5;C;1;988039
30007;05/09/2025;950;3;5;05/09/2025;170,34;BAIXA CARTAO;;5;C;1;988070
30007;08/09/2025;950;3;5;08/09/2025;293,83;BAIXA CARTAO;;5;C;1;988085
30007;08/09/2025;950;3;5;08/09/2025;1233,46;BAIXA CARTAO;;5;C;1;988086
30007;08/09/2025;910;3;5;08/09/2025;6190,75;6 061 740 1 CAIXA EC;;5;D;1;988147
30007;10/09/2025;950;3;5;10/09/2025;64,34;BAIXA CARTAO;;5;C;1;988216
30007;11/09/2025;950;3;5;11/09/2025;148,59;BAIXA CARTAO;;5;C;1;988219
30007;12/09/2025;950;3;5;12/09/2025;222,41;BAIXA CARTAO;;5;C;1;988223
30007;23/09/2025;263;3;5;23/09/2025;0,6;TAR EXT EL;00000010000;5;D;1;954597
30007;23/09/2025;263;3;5;23/09/2025;1;TAR EXT EL;00000010000;5;D;1;954603
30007;26/09/2025;263;3;5;26/09/2025;0,6;TAR EXT EL;00000010000;5;D;1;954615
30007;26/09/2025;950;3;5;26/09/2025;434,85;BAIXA CARTAO;;5;C;1;988430
30007;29/09/2025;950;3;5;29/09/2025;345,1;BAIXA CARTAO;;5;C;1;988437
30007;30/09/2025;950;3;5;30/09/2025;103,19;BAIXA CARTAO;;5;C;1;988484
30007;08/10/2025;950;3;5;08/10/2025;342,35;BAIXA CARTAO;;5;C;1;988638
30007;09/10/2025;950;3;5;09/10/2025;356,14;BAIXA CARTAO;;5;C;1;988640
30007;09/10/2025;950;3;5;09/10/2025;144,94;BAIXA CARTAO;;5;C;1;988642
30007;10/10/2025;950;3;5;10/10/2025;111,2;BAIXA CARTAO;;5;C;1;989521
30007;13/10/2025;950;3;5;13/10/2025;137,03;BAIXA CARTAO;;5;C;1;989698
30007;15/10/2025;263;3;5;15/10/2025;0,6;TAR EXT EL;00000010000;5;D;1;954631
30007;15/10/2025;950;3;5;15/10/2025;101,91;BAIXA CARTAO;;5;C;1;989551
30007;16/10/2025;263;3;5;16/10/2025;0,6;TAR EXT EL;00000010000;5;D;1;954632
30007;16/10/2025;950;3;5;16/10/2025;304,14;BAIXA CARTAO;;5;C;1;989560
30007;21/10/2025;950;3;5;21/10/2025;117,69;BAIXA CARTAO;;5;C;1;989675
30007;27/10/2025;950;3;5;27/10/2025;1036,32;BAIXA CARTAO;;5;C;1;989713
30007;27/10/2025;950;3;5;27/10/2025;512,4;BAIXA CARTAO;;5;C;1;989715
30007;29/10/2025;263;3;5;29/10/2025;1,2;TAR EXT EL;00000010000;5;D;1;954650
30007;30/10/2025;950;3;5;30/10/2025;112,9;BAIXA CARTAO;;5;C;1;989734
30007;03/11/2025;263;3;5;03/11/2025;1337,55;COBRANCA DE JUROS;00000000000;5;D;1;954647
30007;03/11/2025;950;3;5;03/11/2025;600,85;BAIXA CARTAO;;5;C;1;962727
30007;06/11/2025;950;3;5;06/11/2025;163,26;BAIXA CARTAO;;5;C;1;962675
30007;06/11/2025;950;3;5;06/11/2025;26,16;BAIXA CARTAO;;5;C;1;962677
30007;10/11/2025;950;3;5;10/11/2025;216,62;BAIXA CARTAO;;5;C;1;962577
30007;10/11/2025;950;3;5;10/11/2025;167,28;BAIXA CARTAO;;5;C;1;962590
30007;17/11/2025;950;3;5;17/11/2025;37,23;BAIXA CARTAO;;5;C;1;989929
30007;25/11/2025;263;3;5;25/11/2025;14,34;COBRANCA DE JUROS;00000000000;5;D;1;973318
30007;25/11/2025;950;3;5;25/11/2025;286,65;BAIXA CARTAO;;5;C;1;989971
30007;01/12/2025;263;3;5;01/12/2025;51,39;TARIFA MANUTENCAO CONTA A;00000000000;5;D;1;979279
30007;01/12/2025;263;3;5;01/12/2025;36,5;TARIFA RENOVACAO CADASTRO;00000000000;5;D;1;979280
30007;01/12/2025;950;3;5;01/12/2025;736,24;BAIXA CARTAO;;5;C;1;990028
30007;03/12/2025;263;3;5;03/12/2025;0,6;TAR EXT EL;00000010000;5;D;1;981070
30007;03/12/2025;950;3;5;03/12/2025;59,49;BAIXA CARTAO;;5;C;1;990042
30007;05/12/2025;263;3;5;05/12/2025;0,6;TAR EXT EL;00000010000;5;D;1;984905
30007;08/12/2025;950;3;5;08/12/2025;608,92;BAIXA CARTAO;;5;C;1;990056
30007;08/12/2025;950;3;5;08/12/2025;664,06;BAIXA CARTAO;;5;C;1;990068
30007;11/12/2025;950;3;5;11/12/2025;199,14;BAIXA CARTAO;;5;C;1;990088
30007;23/12/2025;263;3;5;23/12/2025;0,8;TAR EXT EL;00000010000;5;D;1;1016238
30007;14/01/2026;950;3;5;14/01/2026;122,61;BAIXA CARTAO;;5;C;1;1037747
30007;14/01/2026;263;3;5;14/01/2026;8,5;TAR PIX;01419480000;5;D;1;1038568
30007;20/01/2026;950;3;5;20/01/2026;325,38;BAIXA CARTAO;;5;C;1;1043120
30007;21/01/2026;950;3;5;21/01/2026;38,61;BAIXA CARTAO;;5;C;1;1043110
30007;23/01/2026;950;3;5;23/01/2026;1540,65;BAIXA CARTAO;;5;C;1;1043095
30007;24/01/2026;916;3;97;24/01/2026;1200;97 CROSBY SHOPPING TERESINA;;97;C;1;1040671
30007;26/01/2026;263;3;5;26/01/2026;69;TARIFA MANUTENCAO CONTA A;00000000000;5;D;1;1042945
30007;26/01/2026;916;3;91;26/01/2026;2800;91 CROSBY SHOPPING MACEIO;;91;C;1;1047977
30007;28/01/2026;950;3;5;28/01/2026;260,04;BAIXA CARTAO;;5;C;1;1044105
30007;04/02/2026;916;3;92;04/02/2026;800;92 CROSBY CASCAVEL;;92;C;1;1047142
30007;06/02/2026;263;3;5;06/02/2026;0,4;TAR EXT EL;00000010000;5;D;1;1050831
30007;06/02/2026;263;3;5;06/02/2026;1,6;TAR EXT EL;00000010000;5;D;1;1050835
30007;06/02/2026;263;3;5;06/02/2026;8,5;TAR PIX;00611150000;5;D;1;1050839
30007;11/02/2026;1040;3;5;11/02/2026;106,45;85302651 MASTERCARD MAESTRO CREDITO DE CARTAO;223819;5;C;1;1052205
30007;13/02/2026;263;3;5;13/02/2026;1,6;TAR EXT EL;00000010000;5;D;1;1055741
30007;18/02/2026;950;3;5;18/02/2026;947,64;BAIXA CARTAO;;5;C;1;1056521
30007;20/02/2026;916;3;65;20/02/2026;800;65 CROSBY CANGUARETAMA;;65;C;1;1056510
30007;20/02/2026;950;3;5;20/02/2026;83,48;BAIXA CARTAO;;5;C;1;1056533
30007;20/02/2026;950;3;5;20/02/2026;311,52;BAIXA CARTAO;;5;C;1;1056540
30007;20/02/2026;950;3;5;20/02/2026;129,49;BAIXA CARTAO;;5;C;1;1057832
30007;23/02/2026;916;3;92;23/02/2026;750;92 CROSBY CASCAVEL;;92;C;1;1057724
30007;23/02/2026;916;3;97;23/02/2026;300;97 CROSBY SHOPPING TERESINA;;97;C;1;1057830
30007;24/02/2026;950;3;5;24/02/2026;45,62;BAIXA CARTAO;;5;C;1;1058860
30007;26/02/2026;950;3;5;26/02/2026;67,5;BAIXA CARTAO;;5;C;1;1060138
30007;27/02/2026;916;3;55;27/02/2026;500;55 CROSBY PARNAMIRIM;;55;C;1;1060159
30007;27/02/2026;263;3;5;27/02/2026;8,5;TAR PIX;02719530000;5;D;1;1060655
30007;02/03/2026;263;3;5;02/03/2026;1,4;TAR EXT EL;00000010000;5;D;1;1063105
30007;03/03/2026;916;3;95;03/03/2026;650;95 CROSBY SHOPPING MIDWAY;;95;C;1;1062585
30007;05/03/2026;263;3;5;05/03/2026;8,5;TAR PIX;00512400000;5;D;1;1064514
30007;05/03/2026;950;3;5;05/03/2026;257,81;BAIXA CARTAO;;5;C;1;1073899
30007;12/03/2026;916;3;88;12/03/2026;490;88 CROSBY SHOPPING GUARARAPES;0717994262539;88;C;1;1068104
30007;12/03/2026;950;3;5;12/03/2026;224,76;BAIXA CARTAO;;5;C;1;1073931
30007;13/03/2026;263;3;5;13/03/2026;1,2;TAR EXT EL;00000010000;5;D;1;1070734
30007;13/03/2026;950;3;5;13/03/2026;77,7;BAIXA CARTAO;;5;C;1;1073932
30007;16/03/2026;910;3;5;16/03/2026;1800;1 464 22 ELIEZER GER;;5;D;1;1072548
30007;16/03/2026;950;3;5;16/03/2026;284,48;BAIXA CARTAO;;5;C;1;1073947
30007;23/03/2026;916;3;5;23/03/2026;800;05 CROSBY NOVA CRUZ;;5;C;1;1073894
30007;23/03/2026;950;3;5;23/03/2026;492,71;BAIXA CARTAO;;5;C;1;1081180
30007;30/03/2026;950;3;5;30/03/2026;281,62;BAIXA CARTAO;;5;C;1;1081251
30007;31/03/2026;263;3;5;31/03/2026;8,5;TAR PIX;03117000000;5;D;1;1081503
30007;01/04/2026;950;3;5;01/04/2026;130,36;BAIXA CARTAO;;5;C;1;1085725
30007;06/04/2026;950;3;5;06/04/2026;915,91;BAIXA CARTAO;;5;C;1;1085737
30007;07/04/2026;950;3;5;07/04/2026;101,49;BAIXA CARTAO;;5;C;1;1085746
30007;08/04/2026;950;3;5;08/04/2026;501,08;BAIXA CARTAO;;5;C;1;1085748
10001;03/01/2025;910;3;1;03/01/2025;1188,31;9 865 656 262 1 TOTV;;1;D;1;744157
10001;03/01/2025;910;3;1;03/01/2025;47285,29;75 084 1 AN INDUSTRI;;1;D;1;744170
10001;06/01/2025;1296;3;1;06/01/2025;79,15;;149355;1;C;1;756460
10001;07/01/2025;1040;3;1;07/01/2025;119,05;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;744958
10001;07/01/2025;1040;3;1;07/01/2025;16809,69;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;744979
10001;07/01/2025;1040;3;1;07/01/2025;448,03;86796240 ELO CREDITO DE CARTAO;;1;C;1;744988
10001;09/01/2025;994;3;1;09/01/2025;156;CREDITO BX  FAT  CLIENTE;;1;C;1;744620
10001;09/01/2025;994;3;1;09/01/2025;68,1;CREDITO BX  FAT  CLIENTE;;1;C;1;745562
10001;09/01/2025;1296;3;1;09/01/2025;8,65;;149715;1;C;1;747712
10001;10/01/2025;1040;3;1;10/01/2025;179,04;85314307 ELO CREDITO DE CARTAO;;1;C;1;747638
10001;10/01/2025;1040;3;1;10/01/2025;537,28;86796240 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;747641
10001;10/01/2025;1296;3;1;10/01/2025;297,45;;149871;1;C;1;747727
10001;10/01/2025;910;3;1;10/01/2025;892;74 598 1 CASP SOLUCO;;1;D;1;747787
10001;13/01/2025;1040;3;1;13/01/2025;829,74;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;747634
10001;13/01/2025;1296;3;1;13/01/2025;146,25;;149876;1;C;1;747744
10001;13/01/2025;1296;3;1;13/01/2025;329,68;;149921;1;C;1;747753
10001;13/01/2025;994;3;1;13/01/2025;250,18;CREDITO BX  FAT  CLIENTE;;1;C;1;748182
10001;13/01/2025;1296;3;1;13/01/2025;46,22;;150178;1;C;1;750943
10001;13/01/2025;1296;3;1;13/01/2025;516,55;;150167;1;C;1;750949
10001;13/01/2025;1296;3;1;13/01/2025;41,25;;150171;1;C;1;750955
10001;14/01/2025;994;3;1;14/01/2025;100;CREDITO BX  FAT  CLIENTE;;1;C;1;748807
10001;14/01/2025;1296;3;1;14/01/2025;64,48;;150222;1;C;1;751014
10001;15/01/2025;994;3;1;15/01/2025;83,92;CREDITO BX  FAT  CLIENTE;;1;C;1;750006
10001;15/01/2025;994;3;1;15/01/2025;103,94;CREDITO BX  FAT  CLIENTE;;1;C;1;750011
10001;15/01/2025;910;3;1;15/01/2025;3824;326 578 6 AVILA CONS;;1;D;1;750114
10001;15/01/2025;910;3;1;15/01/2025;68,58;35 469 1 TAM LINHAS;;1;D;1;750146
10001;15/01/2025;910;3;1;15/01/2025;89,75;35 653 1 TAM LINHAS;;1;D;1;750151
10001;15/01/2025;910;3;1;15/01/2025;346,1;35 794 1 TAM LINHAS;;1;D;1;750167
10001;15/01/2025;910;3;1;15/01/2025;555,7;55 570 6 ELITE CONSU;;1;D;1;750480
10001;15/01/2025;1296;3;1;15/01/2025;514,25;;150338;1;C;1;751021
10001;15/01/2025;910;3;1;15/01/2025;112,42;701 754 5 MIRANDA CO;;1;D;1;751205
10001;15/01/2025;910;3;1;15/01/2025;230,04;719 684 2 MIRANDA CO;;1;D;1;751210
